id,wac,awp,unit_price,price,website_url,ndc_formatted,item_number,display_item_number,description,product_size,manufacturer_name,brand,strength,is_available,short_dated,manufacturer_short_name,expiration_date,extension_date,quantity,eta,is_eta_delayed,active,is_short_dated,cloudflare_image_url,branding_type,generic_name,can_add_to_cart,create_date,display_name,lot_number,dosage_form,item_group_filter,availability_status,show_short_dated_label,display_dea_class,hide_dea_icon,restricted_by_dea,last_ordered_date,is_wishlisted
43786,5.47,42.9,0.01,1.42,/shop/furosemide-tab-20-mg-43786,00054-4297-25,116173,116173,Furosemide Tab 20 MG,100,HIKMA PHARMACEUTICALS USA,Lasix,20MG,True,Short dated,HIKMA PHAR,09/30/25,,3,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Furosemide Tab 20 MG,True,01/04/24,Furosemide Tab 20 MG,AC0994A,TABS,Rx,available,True,,True,False,False,False
30650,0.0,0.0,0.01,1.2,/shop/gs-analgesic-3oz-cream-30650,46036-0006-05,909648,909648,"GS Analgesic 3oz Cream, 40 %",90,"Perrigo Direct, Inc",,40%,True,Short dated,"Perrigo Direct, Inc",03/31/23,,21,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,GS Analgesic 3oz Cream,True,04/01/22,GS Analgesic 3oz Cream,False,CREA,False,available,True,,True,False,False,False
46261,30.1,532.9,0.01,8.950000000000001,/shop/gabapentin-cap-100-mg-46261,23155-0866-10,117913,117913,Gabapentin Cap 100 MG,1000,AVET PHARMACEUTICALS,Neurontin,100MG,True,Short dated,AVET PHARM,12/31/25,,1119,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Gabapentin Cap 100 MG,True,09/11/24,Gabapentin Cap 100 MG,7713946A,CAPS,Rx,available,True,,True,False,False,False
47450,31.65,532.4,0.01,6.5,/shop/gabapentin-cap-100-mg-47450,42385-0972-11,118602,118602,Gabapentin Cap 100 MG,1000,LAURUS LABS PRIVATE LIMITED,Neurontin,100MG,True,Short dated,LAURUS LAB,08/31/25,,1767,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Gabapentin Cap 100 MG,True,12/18/24,Gabapentin Cap 100 MG,23155212,CAPS,Rx,available,True,,True,False,False,False
45984,10.25,159.8,0.02,2.19,/shop/gabapentin-cap-400-mg-45984,62756-0139-02,117759,117759,Gabapentin Cap 400 MG,100,SUN PHARMACEUTICALS,Neurontin,400MG,True,Short dated,SUN PHARMA,06/30/25,,61,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Gabapentin Cap 400 MG,True,08/14/24,Gabapentin Cap 400 MG,HAD2535A,CAPS,Rx,available,True,,True,False,False,False
46735,6.6,133.1,0.03,2.56,/shop/gabapentin-cap-300-mg-46735,16571-0868-01,118184,118184,Gabapentin Cap 300 MG,100,RISING PHARMACEUTICALS,Neurontin,300MG,True,Short dated,RISING,02/19/26,,183,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Gabapentin Cap 300 MG,True,10/31/24,Gabapentin Cap 300 MG,GAB124024D,CAPS,Rx,available,True,,True,False,False,False
49144,102.25,1598.0,0.03,27.5,/shop/gabapentin-cap-400-mg-49144,62756-0139-04,119156,119156,Gabapentin Cap 400 MG,1000,SUN PHARMACEUTICALS,Neurontin,400MG,True,Short dated,SUN PHARMA,09/30/25,,66,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Gabapentin Cap 400 MG,True,04/13/25,Gabapentin Cap 400 MG,HAD3551B,CAPS,Rx,available,True,,True,False,False,False
47572,17.25,266.2,0.01,4.25,/shop/gabapentin-cap-100-mg-47572,16571-0867-50,118643,118643,Gabapentin Cap 100 MG,500,RISING PHARMACEUTICALS,Neurontin,100MG,True,Short dated,RISING,11/30/25,,116,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Gabapentin Cap 100 MG,True,01/07/25,Gabapentin Cap 100 MG,GAA123133F,CAPS,Rx,available,True,,True,False,False,False
44359,5.76,6.91,0.02,2.09,/shop/gabapentin-tab-600-mg-44359,76282-0706-90,116666,116666,Gabapentin Tab 600 MG,90,EXELAN PHARMACEUTICALS,Neurontin,600MG,True,Short dated,EXELAN PHA,06/30/25,,432,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Gabapentin Tab 600 MG,True,03/06/24,Gabapentin Tab 600 MG,23060590,TABS,Rx,available,True,,True,False,False,False
48025,98.0,230.03,13.55,13.55,/shop/ganirelix-acetate-soln-prefilled-syringe-250-mcg-0-5ml-48025,70700-0327-98,118814,118814,Ganirelix Acetate Soln Prefilled Syringe 250 MCG/0.5ML,0.5 ML,XIROMED,Ganirelix Acetate,250MCG/0.5ML,True,Short dated,XIROMED,01/31/26,,275,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Ganirelix Acetate Soln Prefilled Syringe 250 MCG/0.5ML,True,02/04/25,Ganirelix Acetate Soln Prefilled Syringe 250 MCG/0.5ML,G1910004,SOSY,Rx,available,True,,True,False,False,False
48818,9.19,11.03,12.5,12.5,/shop/gemcitabine-hcl-for-inj-200-mg-48818,71288-0113-10,119013,119013,Gemcitabine HCl For Inj 200 MG,1,MEITHEAL PHARMACEUTICALS,Gemzar,200MG,True,Short dated,MEITHEAL P,02/22/26,,334,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Gemcitabine HCl For Inj 200 MG,True,03/13/25,Gemcitabine HCl For Inj 200 MG,2408203P2,SOLR,Rx,available,True,,True,False,False,False
36146,33.53,194.86,0.01,3.0500000000000003,/shop/glimepiride-tab-1-mg-36146,16571-0773-50,114439,114439,Glimepiride Tab 1 MG,500,RISING PHARMACEUTICALS,Amaryl,1MG,True,Short dated,RISING,08/31/25,,69,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Glimepiride Tab 1 MG,True,02/03/23,Glimepiride Tab 1 MG,GDSA23013A,TABS,Rx,available,True,,True,False,False,False
35437,36.23,315.85,0.0,1.99,/shop/glimepiride-tab-2-mg-35437,16571-0774-50,114132,114132,Glimepiride Tab 2 MG,500,RISING PHARMACEUTICALS,Amaryl,2MG,True,Short dated,RISING,08/31/25,,164,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Glimepiride Tab 2 MG,True,12/29/22,Glimepiride Tab 2 MG,GISA23029A,TABS,Rx,available,True,,True,False,False,False
21390,13.67,122.83,0.02,2.48,/shop/glimepiride-tab-4-mg-21390,16571-0775-01,910629,910629,Glimepiride Tab 4 MG,100,RISING PHARMACEUTICALS,Amaryl,4MG,True,Short dated,RISING,07/31/25,,69,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Glimepiride Tab 4 MG,True,03/29/22,Glimepiride Tab 4 MG,GRSA23029A,TABS,Rx,available,True,,True,False,False,False
36083,9.48,11.85,0.28,10.790000000000001,/shop/glutose-15-40-36083,00574-0069-30,114399,114399,Glutose 15 40 %,37.5 GM X 3,PADAGIS,Glutol,40%,True,Short dated,PADAGIS,08/31/25,,3,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Trademarked,Glucose Gel 40%,True,02/01/23,Glutose 15 40 %,2399076,GEL,OTC,available,True,,True,False,False,False
37288,77.85,219.96,0.11,11.23,/shop/glycopyrrolate-tab-2-mg-37288,69076-0476-01,114835,114835,Glycopyrrolate Tab 2 MG,100,QUINN PHARMACEUTICALS,Robinul,2MG,True,Short dated,QUINN PHAR,11/30/25,,46,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Glycopyrrolate Tab 2 MG,True,04/04/23,Glycopyrrolate Tab 2 MG,365094,TABS,Rx,available,True,,True,False,False,False
31304,274.0,1119.35,5.95,29.75,/shop/glycopyrrolate-inj-1-mg-5ml-0-2-mg-ml-31304,70700-0167-25,956320,956320,Glycopyrrolate Inj 1 MG/5ML (0.2 MG/ML),5 ML X 25,XIROMED,Robinul,1MG/5ML,True,Short dated,XIROMED,11/30/25,,15,04/17/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Glycopyrrolate Inj 1 MG/5ML (0.2 MG/ML),True,05/06/22,Glycopyrrolate Inj 1 MG/5ML (0.2 MG/ML),G1710015,SOLN,Rx,available,True,,True,False,False,False
43160,399.0,1785.0,2.95,58.95,/shop/glycopyrrolate-inj-4-mg-20ml-0-2-mg-ml-43160,70700-0168-23,115770,115770,Glycopyrrolate Inj 4 MG/20ML (0.2 MG/ML),20 ML X 10,XIROMED,Robinul,4MG/20ML,True,Short dated,XIROMED,01/31/26,,24,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Glycopyrrolate Inj 4 MG/20ML (0.2 MG/ML),True,10/11/23,Glycopyrrolate Inj 4 MG/20ML (0.2 MG/ML),G1720012,SOLN,Rx,available,True,,True,False,False,False
36671,65.0,78.0,33.2,33.2,/shop/glycopyrrolate-inj-0-2-mg-ml-36671,00143-9682-25,114652,114652,Glycopyrrolate Inj 0.2 MG/ML,1 ML X 25,HIKMA PHARMACEUTICALS USA,Robinul,0.2MG/ML,True,Short dated,HIKMA PHAR,11/30/25,,10,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Glycopyrrolate Inj 0.2 MG/ML,True,02/28/23,Glycopyrrolate Inj 0.2 MG/ML,2305203.1,SOLN,Rx,available,True,,True,False,False,False
45958,6.15,7.69,0.24,7.0600000000000005,/shop/goodsense-lubricating-plus-pf-0-5-45958,50804-0700-01,117750,117750,GoodSense Lubricating Plus PF 0.5 %,30,GEISS DESTIN & DUNN,Refresh Plus Lubricant Eye Drops,0.5%,True,Short dated,GEISS DEST,10/31/25,,108,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Brand,Carboxymethylcellulose Sodium (PF) Ophth Soln 0.5%,True,08/12/24,GoodSense Lubricating Plus PF 0.5 %,231100,SOLN,OTC,available,True,,True,False,False,False
45740,15.32,19.15,0.43,7.23,/shop/goodsense-nasal-allergy-spray-55-mcg-act-45740,00113-0443-01,117615,117615,GoodSense Nasal Allergy Spray 55 MCG/ACT,16.9 ML,PERRIGO,Kenalog,55MCG/ACT,True,Short dated,PERRIGO,07/31/25,,470,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Brand,Triamcinolone Acetonide Nasal Aerosol Suspension 55 MCG/ACT,True,07/23/24,GoodSense Nasal Allergy Spray 55 MCG/ACT,4FK1249,AERO,OTC,available,True,,True,False,False,False
18276,621.82,1023.75,0.12,117.9,/shop/haloperidol-tab-5-mg-18276,68382-0079-10,201551,201551,Haloperidol Tab 5 MG,1000,ZYDUS PHARMACEUTICALS (USA),Haldol,5MG,True,Short dated,ZYDUS PHAR,12/31/25,,13,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://s3.amazonaws.com/bpp-photos/Pills/68382-0079-10Haloperidol5mg1000ct.jpg,Generic,Haloperidol Tab 5 MG,True,03/29/22,Haloperidol Tab 5 MG,M316479,TABS,Rx,available,True,,True,False,False,False
45074,21.34,26.68,13.15,13.15,/shop/haloperidol-decanoate-im-soln-50-mg-ml-45074,70069-0381-01,117146,117146,Haloperidol Decanoate IM Soln 50 MG/ML,1 ML,SOMERSET THERAPEUTICS,Haldol,50MG/ML,True,Short dated,SOMERSET,01/31/26,,22,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Haloperidol Decanoate IM Soln 50 MG/ML,True,05/08/24,Haloperidol Decanoate IM Soln 50 MG/ML,A240099A,SOLN,Rx,available,True,,True,False,False,False
47479,300.0,360.0,46.37,46.37,/shop/haloperidol-decanoate-im-soln-100-mg-ml-47479,71288-0503-02,118623,118623,Haloperidol Decanoate IM Soln 100 MG/ML,1 ML X 10,MEITHEAL PHARMACEUTICALS,Haldol,100MG/ML,True,Short dated,MEITHEAL P,12/31/25,,337,11/20/24,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Haloperidol Decanoate IM Soln 100 MG/ML,True,12/20/24,Haloperidol Decanoate IM Soln 100 MG/ML,H8E0211C,SOLN,Rx,available,True,,True,False,False,False
45071,194.0,242.5,85.0,85.0,/shop/haloperidol-decanoate-im-soln-100-mg-ml-45071,70069-0383-05,117150,117150,Haloperidol Decanoate IM Soln 100 MG/ML,1 ML X 5,SOMERSET THERAPEUTICS,Haldol,100MG/ML,True,Short dated,SOMERSET,01/31/26,,4,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Haloperidol Decanoate IM Soln 100 MG/ML,True,05/08/24,Haloperidol Decanoate IM Soln 100 MG/ML,A240097A,SOLN,Rx,available,True,,True,False,False,False
45066,213.4,266.75,84.97,84.97,/shop/haloperidol-decanoate-im-soln-50-mg-ml-45066,70069-0381-10,117147,117147,Haloperidol Decanoate IM Soln 50 MG/ML,1 ML X 10,SOMERSET THERAPEUTICS,Haldol,50MG/ML,True,Short dated,SOMERSET,01/31/26,,12,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Haloperidol Decanoate IM Soln 50 MG/ML,True,05/08/24,Haloperidol Decanoate IM Soln 50 MG/ML,A240099B,SOLN,Rx,available,True,,True,False,False,False
17321,200.0,308.88,12.23,61.15,/shop/haloperidol-decanoate-im-soln-100-mg-ml-17321,70069-0384-01,309517,309517,Haloperidol Decanoate IM Soln 100 MG/ML,5 ML,SOMERSET THERAPEUTICS,Haldol,100MG/ML,True,Short dated,SOMERSET,01/31/26,,14,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Haloperidol Decanoate IM Soln 100 MG/ML,True,03/29/22,Haloperidol Decanoate IM Soln 100 MG/ML,A240096,SOLN,Rx,available,True,,True,False,False,False
45072,38.8,48.5,17.35,17.35,/shop/haloperidol-decanoate-im-soln-100-mg-ml-45072,70069-0383-01,117149,117149,Haloperidol Decanoate IM Soln 100 MG/ML,1 ML,SOMERSET THERAPEUTICS,Haldol,100MG/ML,True,Short dated,SOMERSET,01/31/26,,61,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Haloperidol Decanoate IM Soln 100 MG/ML,True,05/08/24,Haloperidol Decanoate IM Soln 100 MG/ML,A240098A,SOLN,Rx,available,True,,True,False,False,False
45263,29.67,35.6,0.3,29.75,/shop/hematinic-folic-acid-324-1-mg-45263,60258-0181-01,117277,117277,Hematinic/Folic Acid 324-1 MG,100,CYPRESS PHARMACEUTICAL,Hematinic/Folic Acid,324-1MG,True,Short dated,CYPRESS PH,10/31/25,,16,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Brand,Ferrous Fumarate-Folic Acid Tab 324-1 MG,True,06/03/24,Hematinic/Folic Acid 324-1 MG,248815,TABS,Rx,available,True,,True,False,False,False
45299,60.17,0.0,2.62,31.490000000000002,/shop/hemmorex-hc-rectal-suppository-30-mg-45299,16477-0202-12,117306,117306,Hemmorex-HC Rectal Suppository 30 MG,12,LASER PHARMACEUTICALS,Anusol-HC,30MG,True,Short dated,LASER PHAR,10/31/25,,43,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Trademarked,Hydrocortisone Acetate Suppos 30 MG,True,06/07/24,Hemmorex-HC Rectal Suppository 30 MG,X020,SUPP,Rx,available,True,,True,False,False,False
37905,3.56,4.27,0.22,2.64,/shop/hemorrhoidal-88-7-0-25-37905,00904-6977-12,115000,115000,Hemorrhoidal 88.7-0.25 %,12,MAJOR PHARMACEUTICALS,HEMORRHOIDAL SUPPOSITORIES,88.7-0.25%,True,Short dated,MAJOR,11/30/25,,22,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Brand,Phenylephrine in Hard Fat Rectal Suppos 0.25%,True,05/09/23,Hemorrhoidal 88.7-0.25 %,ZL001,SUPP,OTC,available,True,,True,False,False,False
47456,81.25,97.5,21.34,21.34,/shop/heparin-sodium-porcine-inj-10000-unit-ml-47456,71288-0404-02,118605,118605,Heparin Sodium (Porcine) Inj 10000 Unit/ML,1 ML X 25,MEITHEAL PHARMACEUTICALS,Heparin,10000UNIT/ML,True,Short dated,MEITHEAL P,09/30/25,,23,01/16/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Heparin Sodium (Porcine) Inj 10000 Unit/ML,True,12/18/24,Heparin Sodium (Porcine) Inj 10000 Unit/ML,A6C7110H,SOLN,Rx,available,True,,True,False,False,False
48604,5.38,6.47,0.0,0.99,/shop/hydrocerin-48604,71399-0544-01,118893,118893,Hydrocerin,454 GM,AKRON PHARMA,,,True,Short dated,AKRON PHAR,12/31/25,,285,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Brand,*Skin Protectants Misc - Cream***,True,02/21/25,Hydrocerin,2401002A,CREA,OTC,available,True,,True,False,False,False
18669,25.85,50.85,0.15,7.75,/shop/hydrocortisone-tab-5-mg-18669,64380-0970-25,210183,210183,Hydrocortisone Tab 5 MG,50,STRIDES PHARMA,Cortef,5MG,True,Short dated,STRIDES PH,06/30/25,,106,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Hydrocortisone Tab 5 MG,True,03/29/22,Hydrocortisone Tab 5 MG,7257583A,TABS,Rx,available,True,,True,False,False,False
17255,135.46,225.77,5.46,54.65,/shop/hydrocortisone-w-acetic-acid-otic-soln-1-2-17255,51672-3007-01,310445,310445,Hydrocortisone w/ Acetic Acid Otic Soln 1-2%,10 ML,SUN PHARMACEUTICALS,Acetasol HC,1-2%,True,Short dated,SUN PHARMA,07/31/25,,72,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Hydrocortisone w/ Acetic Acid Otic Soln 1-2%,True,03/29/22,Hydrocortisone w/ Acetic Acid Otic Soln 1-2%,AD47582,SOLN,Rx,available,True,,True,False,False,False
20647,137.95,172.44,1.36,38.0,/shop/iodoquinol-hc-cream-1-1-20647,52187-0532-01,408277,408277,Iodoquinol-HC Cream 1-1%,28.4 GM,KMM PHARMACEUTICALS,Vytone,1-1%,True,Short dated,KMM PHARMA,08/31/25,,58,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Iodoquinol-HC Cream 1-1%,True,03/29/22,Iodoquinol-HC Cream 1-1%,63639,CREA,Rx,available,True,,True,False,False,False
37835,0.0,17.98,4.95,4.95,/shop/ihealth-covid-19-rapid-test-2-pack-37835,56362-0005-89,114985,114985,iHealth COVID-19 Rapid Test 2 Pack,1 X 2,IHEALTH,,,True,Short dated,IHEALTH,11/02/25,,1412,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://bpp-photos.s3.amazonaws.com/image1_edited.jpg,Trademarked,COVID-19 At Home Antigen Test Kit,True,05/05/23,iHealth COVID-19 Rapid Test 2 Pack,241CO20803,KIT,OTC,available,True,,True,False,False,False
20016,25.18,30.23,0.01,6.65,/shop/ibuprofen-susp-100-mg-5ml-20016,45802-0952-43,309951,309951,Ibuprofen Susp 100 MG/5ML,473 ML,PADAGIS,Motrin,100MG/5ML,True,Short dated,PADAGIS,11/30/25,,1057,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://medispan.tshinc.com/medispan/P0952430.jpg,Generic,Ibuprofen Susp 100 MG/5ML,True,03/29/22,Ibuprofen Susp 100 MG/5ML,3513169,SUSP,Rx,available,True,,True,False,False,False
45959,17.99,21.59,0.01,13.950000000000001,/shop/ibuprofen-tab-200-mg-45959,57896-0941-10,117742,117742,Ibuprofen Tab 200 MG,1000,GERI-CARE,Motrin,200MG,True,Short dated,GERI-CARE,01/31/26,,5,08/19/24,True,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Ibuprofen Tab 200 MG,True,08/12/24,Ibuprofen Tab 200 MG,941X06,TABS,OTC,available,True,,True,False,False,False
36454,6.46,7.6,0.03,6.0,/shop/ibuprofen-childrens-100-mg-5ml-36454,45802-0897-34,114581,114581,Ibuprofen Childrens 100 MG/5ML,237 ML,PADAGIS,Children's Motrin,100MG/5ML,True,Short dated,PADAGIS,07/31/25,,47,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Brand,Ibuprofen Susp 100 MG/5ML,True,02/17/23,Ibuprofen Childrens 100 MG/5ML,3HK0904,SUSP,OTC,available,True,,True,False,False,False
20081,3.89,4.86,0.02,2.25,/shop/ibuprofen-childrens-100-mg-5ml-20081,45802-0140-26,310401,310401,Ibuprofen Childrens 100 MG/5ML,118 ML,PADAGIS,Children's Motrin,100MG/5ML,True,Short dated,PADAGIS,09/30/25,,25,02/05/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://medispan.tshinc.com/medispan/P0140260.jpg,Brand,Ibuprofen Susp 100 MG/5ML,True,03/29/22,Ibuprofen Childrens 100 MG/5ML,3LK1137,SUSP,OTC,available,True,,True,False,False,False
47944,6.46,7.6,0.02,3.98,/shop/ibuprofen-childrens-100-mg-5ml-47944,45802-0897-34,118739,118739,Ibuprofen Childrens 100 MG/5ML,237 ML,PADAGIS,Children's Motrin,100MG/5ML,True,Short dated,PADAGIS,10/31/25,,1,02/05/25,True,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Brand,Ibuprofen Susp 100 MG/5ML,True,01/29/25,Ibuprofen Childrens 100 MG/5ML,3MK0928,SUSP,OTC,available,True,,True,False,False,False
36468,7.51,9.02,0.03,3.8000000000000003,/shop/ibuprofen-childrens-100-mg-5ml-36468,45802-0897-26,114585,114585,Ibuprofen Childrens 100 MG/5ML,118 ML,PADAGIS,Children's Motrin,100MG/5ML,True,Short dated,PADAGIS,07/31/25,,36,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Brand,Ibuprofen Susp 100 MG/5ML,True,02/17/23,Ibuprofen Childrens 100 MG/5ML,4AK1227,SUSP,OTC,available,True,,True,False,False,False
46177,6.89,71.76,0.04,3.95,/shop/imipramine-hcl-tab-25-mg-46177,69584-0426-10,117858,117858,Imipramine HCl Tab 25 MG,100,OXFORD PHARMACEUTICALS,Tofranil,25MG,True,Short dated,OXFORD PHA,07/31/25,,4,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Imipramine HCl Tab 25 MG,True,09/05/24,Imipramine HCl Tab 25 MG,H23002A,TABS,Rx,available,True,,True,False,False,False
18496,24.0,71.76,0.06,5.9,/shop/imipramine-hcl-tab-25-mg-18496,69315-0134-01,207373,207373,Imipramine HCl Tab 25 MG,100,LEADING PHARMA,Tofranil,25MG,True,Short dated,LEADING PH,11/30/25,,67,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Imipramine HCl Tab 25 MG,True,03/29/22,Imipramine HCl Tab 25 MG,L10423,TABS,Rx,available,True,,True,False,False,False
46176,54.1,408.1,0.03,25.1,/shop/imipramine-hcl-tab-10-mg-46176,69584-0425-90,117857,117857,Imipramine HCl Tab 10 MG,1000,OXFORD PHARMACEUTICALS,Tofranil,10MG,True,Short dated,OXFORD PHA,12/31/25,,11,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Imipramine HCl Tab 10 MG,True,09/05/24,Imipramine HCl Tab 10 MG,M23015B,TABS,Rx,available,True,,True,False,False,False
47571,20.0,154.94,0.04,3.72,/shop/indapamide-tab-2-5-mg-47571,16571-0876-01,118645,118645,Indapamide Tab 2.5 MG,100,RISING PHARMACEUTICALS,Lozol,2.5MG,True,Short dated,RISING,11/30/25,,63,False,False,True,True,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Indapamide Tab 2.5 MG,True,01/07/25,Indapamide Tab 2.5 MG,2211564C,TABS,Rx,available,True,,True,False,False,False
44889,18.0,142.12,0.1,9.790000000000001,/shop/indapamide-tab-1-25-mg-44889,62559-0510-01,117009,117009,Indapamide Tab 1.25 MG,100,ANI  PHARMACEUTICALS,Lozol,1.25MG,True,Short dated,ANI PHARMA,09/30/25,,4,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Indapamide Tab 1.25 MG,True,04/17/24,Indapamide Tab 1.25 MG,507261,TABS,Rx,available,True,,True,False,False,False
44888,20.0,154.94,0.1,9.790000000000001,/shop/indapamide-tab-2-5-mg-44888,62559-0511-01,117010,117010,Indapamide Tab 2.5 MG,100,ANI  PHARMACEUTICALS,Lozol,2.5MG,True,Short dated,ANI PHARMA,09/30/25,,13,False,False,True,False,https://blupaxpharma.com/cdn-cgi/image/quality=100/https://blupaxb2b.s3.amazonaws.com/placeholder.jpeg,Generic,Indapamide Tab 2.5 MG,True,04/17/24,Indapamide Tab 2.5 MG,507391,TABS,Rx,available,True,,True,False,False,False
