count,mean,std,min,25%,50%,75%,max,delta,itemId,ndc,price,description,manufacturer,strength
7.0,639.17,0.0,639.17,639.17,639.17,639.17,639.17,0.0,4219325,23916360.0,639.17,RESTASIS DR 0.05%60X0.4ML OPTH PF,ABBVIE US LLC 2,0.05%
7.0,62.87,0.0,62.87,62.87,62.87,62.87,62.87,0.0,4220596,13668026805.0,62.87,CARBAMAZEPINE TB 200MG 500,TORRENT PHARMA INC CS,200MG
7.0,52.769999999999996,7.674738709330906e-15,52.77,52.77,52.77,52.77,52.77,0.0,4220471,13668004905.0,52.77,LAMOTRIGINE TB 200MG 500,TORRENT PHARMA INC CS,200MG
7.0,21.87,0.0,21.87,21.87,21.87,21.87,21.87,0.0,4220430,13668004505.0,21.87,LAMOTRIGINE TB 25MG 500,TORRENT PHARMA INC CS,25MG
7.0,3.4699999999999998,4.796711693331816e-16,3.47,3.47,3.47,3.47,3.47,0.0,4220182,904598426.0,3.47,AMMONIUM LACT LT 12% 226GM FF,MAJOR PHARMACEUTICALS CS,12%
7.0,4.44,0.0,4.44,4.44,4.44,4.44,4.44,0.0,4220166,904598348.0,4.44,AMMONIUM LACT CR 12% 140GM FF,MAJOR PHARMACEUTICALS CS,12%
7.0,6.97,0.0,6.97,6.97,6.97,6.97,6.97,0.0,4220158,904598463.0,6.97,AMMONIUM LACT LT 12% 396GM FF,MAJOR PHARMACEUTICALS CS,12%
1.0,331.53,,331.53,331.53,331.53,331.53,331.53,0.0,4219226,93077110.0,331.53,PRAVASTATIN TB 10MG 1000,TEVA PHARMA CS,10MG
7.0,1.8700000000000006,4.796711693331816e-16,1.87,1.87,1.87,1.87,1.87,0.0,4222774,65862019201.0,1.87,FLUOXETINE CP 10MG 100,AUROBINDO PHARMA USA CS,10MG
7.0,7.97,0.0,7.97,7.97,7.97,7.97,7.97,0.0,4218913,67877012485.0,7.97,SILVER SULFAD CR 1% 85GM TUBE,ASCEND LABORATORIES CS,1%
7.0,5.170000000000001,9.593423386663633e-16,5.17,5.17,5.17,5.17,5.17,0.0,4218905,67877012450.0,5.17,SILVER SULFAD CR 1% 50GM JAR,ASCEND LABORATORIES CS,1%
7.0,3.27,0.0,3.27,3.27,3.27,3.27,3.27,0.0,4218897,67877012425.0,3.27,SILVER SULFAD CR 1% 25GM TUBE,ASCEND LABORATORIES CS,1%
7.0,13.67,0.0,13.67,13.67,13.67,13.67,13.67,0.0,4218228,168034720.0,13.67,TERCONAZOLE CR 0.8% 20GM W/APL,SANDOZ CS,0.8%
7.0,22.770000000000003,3.837369354665453e-15,22.77,22.77,22.77,22.77,22.77,0.0,4216297,574029201.0,22.77,AMILORIDE HCL TB 5MG 100,PADAGIS US LLC RX CS,5MG
7.0,2.57,0.0,2.57,2.57,2.57,2.57,2.57,0.0,4215836,378623301.0,2.57,CITALOPRAM TB 40MG 100,MYLAN PHARM CS,40MG
7.0,4.48,0.0,4.48,4.48,4.48,4.48,4.48,0.0,4221271,904590887.0,4.48,LACTASE TB 9MU 32 F/ACT CPLT,MAJOR PHARMACEUTICALS,9MU
7.0,16.47,0.0,16.47,16.47,16.47,16.47,16.47,0.0,4222816,65862019299.0,16.47,FLUOXETINE CP 10MG 1000,AUROBINDO PHARMA USA CS,10MG
7.0,18.069999999999997,3.837369354665453e-15,18.07,18.07,18.07,18.07,18.07,0.0,4235131,68382011605.0,18.07,RISPERIDONE TB 3MG 500,ZYDUS PHARMA USA INC CS,3MG
7.0,13.769999999999998,1.9186846773327266e-15,13.77,13.77,13.77,13.77,13.77,0.0,4232872,591354060.0,13.77,BUPROPION SR TB 100MG 60,TEVA PHARMA CS,100MG
7.0,11.67,0.0,11.67,11.67,11.67,11.67,11.67,0.0,4235123,68382011505.0,11.67,RISPERIDONE TB 2MG 500,ZYDUS PHARMA USA INC CS,2MG
7.0,9.97,0.0,9.97,9.97,9.97,9.97,9.97,0.0,4235115,68382011405.0,9.97,RISPERIDONE TB 1MG 500,ZYDUS PHARMA USA INC CS,1MG
7.0,8.67,0.0,8.67,8.67,8.67,8.67,8.67,0.0,4235107,68382011305.0,8.67,RISPERIDONE TB 0.5MG 500,ZYDUS PHARMA USA INC CS,0.5MG
7.0,9.47,0.0,9.47,9.47,9.47,9.47,9.47,0.0,4235099,68382011205.0,9.47,RISPERIDONE TB 0.25MG 500,ZYDUS PHARMA USA INC CS,0.25MG
7.0,125.66999999999999,1.5349477418661813e-14,125.67,125.67,125.67,125.67,125.67,0.0,4234480,13668026810.0,125.67,CARBAMAZEPINE TB 200MG 1000,TORRENT PHARMA INC CS,200MG
7.0,47.17000000000001,7.674738709330906e-15,47.17,47.17,47.17,47.17,47.17,0.0,4232914,591354125.0,47.17,BUPROPION SR TB 150MG 250,TEVA PHARMA CS,150MG
7.0,18.17,0.0,18.17,18.17,18.17,18.17,18.17,0.0,4229886,43386005019.0,18.17,GAVILYTE-N PT 4000ML W/FPK,LUPIN PHARMA INC CS NCBNET,NOT AVAILABLE
7.0,11.760000000000002,1.9186846773327266e-15,11.76,11.76,11.76,11.76,11.76,0.0,4223483,48878312004.0,11.76,CLINPRO 5000 PS 1.1% 113GM VMNT,SOLVENTUM ESPE BRAND,1.1%
7.0,10.870000000000001,1.9186846773327266e-15,10.87,10.87,10.87,10.87,10.87,0.0,4229878,43386009019.0,10.87,GAVILYTE-G PT 4000ML LEMON,LUPIN PHARMA INC CS NCBNET,NOT AVAILABLE
7.0,77.27,0.0,77.27,77.27,77.27,77.27,77.27,0.0,4229449,68382011006.0,77.27,BROMOCRIPTINE CP 5MG 30,ZYDUS PHARMA USA INC CS,5MG
7.0,56.47000000000001,1.5349477418661813e-14,56.47,56.47,56.47,56.47,56.47,0.0,4229332,49884021255.0,56.47,RISPERIDONE TD 0.25MG 5X6UD ODT,ENDO USA INC CS,0.25MG
7.0,8.769999999999998,1.9186846773327266e-15,8.77,8.77,8.77,8.77,8.77,0.0,4227997,61314001910.0,8.77,DORZOLAMIDE HCL DR 2% 10ML OPTH,SANDOZ CS,2%
7.0,91.66999999999999,1.5349477418661813e-14,91.67,91.67,91.67,91.67,91.67,0.0,4227187,54016625.0,91.67,MYCOPHENOLATE MOF TB 500MG 100,HIKMA CS,500MG
7.0,45.57,0.0,45.57,45.57,45.57,45.57,45.57,0.0,4227161,54016325.0,45.57,MYCOPHENOLATE MOF CP 250MG 100,HIKMA CS,250MG
7.0,5.369999999999999,9.593423386663633e-16,5.37,5.37,5.37,5.37,5.37,0.0,4265583,378803077.0,5.37,LANSOPRAZOLE CP 30MG 90 DR,MYLAN PHARM CS,30MG
7.0,5.869999999999999,9.593423386663633e-16,5.87,5.87,5.87,5.87,5.87,0.0,4267886,61314012605.0,5.87,KETOROLAC DR 0.5% 5ML OPTH,SANDOZ CS,0.5%
7.0,299.67,0.0,299.67,299.67,299.67,299.67,299.67,0.0,4308169,68462032901.0,299.67,TRANDOL/VERAP TB 4-240MG 100 ER,GLENMARK PHARMA INC USA CS,4-240MG
7.0,24.539999999999996,3.837369354665453e-15,24.54,24.54,24.54,24.54,24.54,0.0,4268595,536338601.0,24.54,NICOTINE GM 2MG 100 FRT,MAJOR RUGBY LAB CS,2MG
7.0,174.77,0.0,174.77,174.77,174.77,174.77,174.77,0.0,4299939,54027513.0,174.77,IMIPRAMINE PAMOATE CP 125MG 30,HIKMA CS,125MG
7.0,171.27,0.0,171.27,171.27,171.27,171.27,171.27,0.0,4299921,54027413.0,171.27,IMIPRAMINE PAMOATE CP 100MG 30,HIKMA CS,100MG
7.0,171.27,0.0,171.27,171.27,171.27,171.27,171.27,0.0,4299913,54027313.0,171.27,IMIPRAMINE PAMOATE CP 75MG 30,HIKMA CS,75MG
7.0,48.37,0.0,48.37,48.37,48.37,48.37,48.37,0.0,4299483,517072001.0,48.37,BETA SOD/BETA ACET MD 6MG/ML 5ML,AMERICAN REGENT INC,6MG/ML
7.0,47.87,0.0,47.87,47.87,47.87,47.87,47.87,0.0,4298907,45802047264.0,47.87,HC/PRAMOX CR 2.5-1% 30GM,PADAGIS US LLC RX CS,2.5-1%
7.0,305.31,0.0,305.31,305.31,305.31,305.31,305.31,0.0,4297628,64764017530.0,305.31,DEXILANT CP 60MG 30 DR,TAKEDA PHARMACEUTICALS AMERICA,60MG
7.0,305.31,0.0,305.31,305.31,305.31,305.31,305.31,0.0,4297610,64764017130.0,305.31,DEXILANT CP 30MG 30 DR,TAKEDA PHARMACEUTICALS AMERICA,30MG
7.0,350.96999999999997,6.139790967464725e-14,350.97,350.97,350.97,350.97,350.97,0.0,4295945,45802066033.0,350.97,CLINDAMYCIN PHOS FM 1% 100GM,PADAGIS US LLC RX CS,1%
7.0,179.97,0.0,179.97,179.97,179.97,179.97,179.97,0.0,4295911,45802066032.0,179.97,CLINDAMYCIN PHOS FM 1% 50GM,PADAGIS US LLC RX CS,1%
7.0,112.47000000000001,1.5349477418661813e-14,112.47,112.47,112.47,112.47,112.47,0.0,4295861,93736810.0,112.47,LOSARTAN/HCTZ TB 100-25MG 1000,TEVA PHARMA CS,100-25MG
7.0,8.97,0.0,8.97,8.97,8.97,8.97,8.97,0.0,4295853,93736898.0,8.97,LOSARTAN/HCTZ TB 100-25MG 90,TEVA PHARMA CS,100-25MG
7.0,3.4699999999999998,4.796711693331816e-16,3.47,3.47,3.47,3.47,3.47,0.0,4295838,93736856.0,3.47,LOSARTAN/HCTZ TB 100-25MG 30,TEVA PHARMA CS,100-25MG
7.0,10.47,0.0,10.47,10.47,10.47,10.47,10.47,0.0,4295812,93736998.0,10.47,LOSARTAN/HCTZ TB 100-12.5MG 90,TEVA PHARMA CS,100-12.5MG
7.0,4.47,0.0,4.47,4.47,4.47,4.47,4.47,0.0,4295804,93736956.0,4.47,LOSARTAN/HCTZ TB 100-12.5MG 30,TEVA PHARMA CS,100-12.5MG
7.0,7.47,0.0,7.47,7.47,7.47,7.47,7.47,0.0,4295788,93736798.0,7.47,LOSARTAN/HCTZ TB 50-12.5MG 90,TEVA PHARMA CS,50-12.5MG
7.0,171.27,0.0,171.27,171.27,171.27,171.27,171.27,0.0,4299962,54027613.0,171.27,IMIPRAMINE PAMOATE CP 150MG 30,HIKMA CS,150MG
7.0,111.27,0.0,111.27,111.27,111.27,111.27,111.27,0.0,4300034,781194382.0,111.27,AMOX/POT CLAV ER TB 1000-62.5 28,SANDOZ CS,1000-62.5MG
7.0,163.06999999999996,3.0698954837323625e-14,163.07,163.07,163.07,163.07,163.07,0.0,4300059,781194339.0,163.07,AMOX/POT CLAV ER TB 1000-62.5 40,SANDOZ CS,1000-62.5MG
7.0,9.67,0.0,9.67,9.67,9.67,9.67,9.67,0.0,4305215,378427693.0,9.67,VALACYCLOVIR HCL TB 1GM 30,MYLAN PHARM CS,1GM
7.0,293.77,0.0,293.77,293.77,293.77,293.77,293.77,0.0,4308144,68462029601.0,293.77,TRANDOL/VERAP TB 2-240MG 100 ER,GLENMARK PHARMA INC USA CS,2-240MG
7.0,1856.68,0.0,1856.68,1856.68,1856.68,1856.68,1856.68,0.0,4307328,55513071001.0,1856.68,PROLIA SY 60MG/ML 1ML PF,AMGEN USA INC,60MG/ML
7.0,11.070000000000002,1.9186846773327266e-15,11.07,11.07,11.07,11.07,11.07,0.0,4306932,54027903.0,11.07,NARATRIPTAN HCL TB 2.5MG 9,HIKMA CS,2.5MG
7.0,14.370000000000001,1.9186846773327266e-15,14.37,14.37,14.37,14.37,14.37,0.0,4305256,378427577.0,14.37,VALACYCLOVIR HCL TB 500MG 90,MYLAN PHARM CS,500MG
7.0,5.170000000000001,9.593423386663633e-16,5.17,5.17,5.17,5.17,5.17,0.0,4305249,378427593.0,5.17,VALACYCLOVIR HCL TB 500MG 30,MYLAN PHARM CS,500MG
7.0,28.37,0.0,28.37,28.37,28.37,28.37,28.37,0.0,4305223,378427677.0,28.37,VALACYCLOVIR HCL TB 1GM 90,MYLAN PHARM CS,1GM
7.0,6.57,0.0,6.57,6.57,6.57,6.57,6.57,0.0,4302642,55111034001.0,6.57,AMLODIPINE/BENAZ CP 5-20MG 100,DR REDDYS LABS INC CS,5-20MG
7.0,65.07,0.0,65.07,65.07,65.07,65.07,65.07,0.0,4300331,45802014464.0,65.07,HC/PRAMOX CR 1-1% 30GM,PADAGIS US LLC RX CS,1-1%
7.0,6.170000000000001,9.593423386663633e-16,6.17,6.17,6.17,6.17,6.17,0.0,4302634,55111033901.0,6.17,AMLODIPINE/BENAZ CP 5-10MG 100,DR REDDYS LABS INC CS,5-10MG
7.0,8.17,0.0,8.17,8.17,8.17,8.17,8.17,0.0,4302618,55111033801.0,8.17,AMLODIPINE/BENAZ CP 2.5-10MG 100,DR REDDYS LABS INC CS,2.5-10MG
7.0,7.47,0.0,7.47,7.47,7.47,7.47,7.47,0.0,4302600,55111034101.0,7.47,AMLODIPINE/BENAZ CP 10-20MG 100,DR REDDYS LABS INC CS,10-20MG
7.0,23.830000000000002,3.837369354665453e-15,23.83,23.83,23.83,23.83,23.83,0.0,4301495,9001103.0,23.83,SOLU-CORTEF PR 100MG AOV 2ML,PFIZER USPG,100MG
7.0,127.66999999999999,1.5349477418661813e-14,127.67,127.67,127.67,127.67,127.67,0.0,4300364,378097301.0,127.67,CLOZAPINE TB 200MG 100,MYLAN PHARM CS,200MG
7.0,47.87,0.0,47.87,47.87,47.87,47.87,47.87,0.0,4300356,378097201.0,47.87,CLOZAPINE TB 50MG 100,MYLAN PHARM CS,50MG
7.0,2.9699999999999998,4.796711693331816e-16,2.97,2.97,2.97,2.97,2.97,0.0,4295770,93736756.0,2.97,LOSARTAN/HCTZ TB 50-12.5MG 30,TEVA PHARMA CS,50-12.5MG
7.0,2.9699999999999998,4.796711693331816e-16,2.97,2.97,2.97,2.97,2.97,0.0,4295259,65862014836.0,2.97,SUMATRIPTAN SUCC TB 100MG9UD CPLT,AUROBINDO PHARMA USA CS,100MG
7.0,2.77,0.0,2.77,2.77,2.77,2.77,2.77,0.0,4295242,65862014736.0,2.77,SUMATRIPTAN SUCC TB 50MG 9UD CPLT,AUROBINDO PHARMA USA CS,50MG
7.0,379.03000000000003,6.139790967464725e-14,379.03,379.03,379.03,379.03,379.03,0.0,4274924,169517604.0,379.03,VAGIFEM TB 10MCG 1X18UU,NOVO NORDISK INC,10MCG
7.0,57.97000000000001,1.5349477418661813e-14,57.97,57.97,57.97,57.97,57.97,0.0,4278214,548560300.0,57.97,ENOXAPARIN SY 60MG/0.6ML 10X0.6ML,AMPHASTAR PHARMA INC CS,60MG/0.6ML
7.0,37.96999999999999,7.674738709330906e-15,37.97,37.97,37.97,37.97,37.97,0.0,4278180,548560200.0,37.97,ENOXAPARIN SY 40MG/0.4ML 10X0.4ML,AMPHASTAR PHARMA INC CS,40MG/0.4ML
7.0,29.97,0.0,29.97,29.97,29.97,29.97,29.97,0.0,4278172,548560100.0,29.97,ENOXAPARIN SY 30MG/0.3ML 10X0.3ML,AMPHASTAR PHARMA INC CS,30MG/0.3ML
7.0,47.96999999999999,7.674738709330906e-15,47.97,47.97,47.97,47.97,47.97,0.0,4278032,13107015599.0,47.97,PAROXETINE HCL TB 20MG 1000 CPLT,AUROBINDO PHARMA USA CS,20MG
7.0,26.97,0.0,26.97,26.97,26.97,26.97,26.97,0.0,4275822,45802040109.0,26.97,CICLOPIROX SH 1% 120ML,PADAGIS US LLC RX CS,1%
7.0,2.17,0.0,2.17,2.17,2.17,2.17,2.17,0.0,4274940,13107015530.0,2.17,PAROXETINE HCL TB 20MG 30 CPLT,AUROBINDO PHARMA USA CS,20MG
7.0,35.07,0.0,35.07,35.07,35.07,35.07,35.07,0.0,4271565,65862028801.0,35.07,PERINDOPRIL TB 8MG 100,AUROBINDO PHARMA USA CS,8MG
7.0,96.37,0.0,96.37,96.37,96.37,96.37,96.37,0.0,4278230,548560500.0,96.37,ENOXAPARIN SY 100MG/ML 10X1ML,AMPHASTAR PHARMA INC CS,100MG/ML
7.0,28.569999999999997,3.837369354665453e-15,28.57,28.57,28.57,28.57,28.57,0.0,4271557,65862028701.0,28.57,PERINDOPRIL TB 4MG 100 CPLT,AUROBINDO PHARMA USA CS,4MG
7.0,21.27,0.0,21.27,21.27,21.27,21.27,21.27,0.0,4271540,65862028601.0,21.27,PERINDOPRIL TB 2MG 100,AUROBINDO PHARMA USA CS,2MG
7.0,8.17,0.0,8.17,8.17,8.17,8.17,8.17,0.0,4268751,45802086803.0,8.17,POLYE GLYCL 3350 PW 17GM/DS17.9OZ,PADAGIS US LLC OTC,17GM/DOSE
7.0,4.97,0.0,4.97,4.97,4.97,4.97,4.97,0.0,4268736,45802086802.0,4.97,POLYE GLYCL 3350 PW 17GM/DS 238GM,PADAGIS US LLC OTC,17GM/DOSE
7.0,2.8700000000000006,4.796711693331816e-16,2.87,2.87,2.87,2.87,2.87,0.0,4268702,45802086801.0,2.87,POLYE GLYCL 3350 PW 17GM/DS 119GM,PADAGIS US LLC OTC,17GM/DOSE
7.0,30.009999999999998,3.837369354665453e-15,30.01,30.01,30.01,30.01,30.01,0.0,4268611,536338701.0,30.01,NICOTINE GM 4MG 100 FRT,MAJOR RUGBY LAB CS,4MG
7.0,76.67,0.0,76.67,76.67,76.67,76.67,76.67,0.0,4278222,548560400.0,76.67,ENOXAPARIN SY 80MG/0.8ML 10X0.8ML,AMPHASTAR PHARMA INC CS,80MG/0.8ML
7.0,115.87,0.0,115.87,115.87,115.87,115.87,115.87,0.0,4278248,548560600.0,115.87,ENOXAPARIN SY 120MG/0.8ML10X0.8ML,AMPHASTAR PHARMA INC CS,120MG/0.8ML
7.0,2.47,0.0,2.47,2.47,2.47,2.47,2.47,0.0,4295226,65862014636.0,2.47,SUMATRIPTAN SUCC TB 25MG 9UD,AUROBINDO PHARMA USA CS,25MG
7.0,7.170000000000001,9.593423386663633e-16,7.17,7.17,7.17,7.17,7.17,0.0,4295002,65862007601.0,7.17,CIPROFLOXACIN HCL TB 250MG 100,AUROBINDO PHARMA USA CS,250MG
7.0,37.67000000000001,7.674738709330906e-15,37.67,37.67,37.67,37.67,37.67,0.0,4295176,65862017605.0,37.67,PENICILLIN V POT TB 500MG 500,AUROBINDO PHARMA USA CS,500MG
7.0,7.769999999999998,1.9186846773327266e-15,7.77,7.77,7.77,7.77,7.77,0.0,4295150,65862017601.0,7.77,PENICILLIN V POT TB 500MG 100,AUROBINDO PHARMA USA CS,500MG
7.0,24.87,0.0,24.87,24.87,24.87,24.87,24.87,0.0,4295127,43386048024.0,24.87,ORPHENADRINE CIT TB 100MG 100 ER,LUPIN PHARMA INC CS NCBNET,100MG
7.0,4.47,0.0,4.47,4.47,4.47,4.47,4.47,0.0,4295119,65862022801.0,4.47,LAMOTRIGINE TB 100MG 100,AUROBINDO PHARMA USA CS,100MG
7.0,2.07,0.0,2.07,2.07,2.07,2.07,2.07,0.0,4295101,65862022701.0,2.07,LAMOTRIGINE TB 25MG 100,AUROBINDO PHARMA USA CS,25MG
7.0,13.97,0.0,13.97,13.97,13.97,13.97,13.97,0.0,4295077,65862018601.0,13.97,CLINDAMYCIN CP 300MG 100,AUROBINDO PHARMA USA CS,300MG
7.0,87.47000000000001,1.5349477418661813e-14,87.47,87.47,87.47,87.47,87.47,0.0,4293924,55111028448.0,87.47,FLUOXETINE WEEKLY CP 90MG 4UD,DR REDDYS LABS INC CS,90MG
7.0,146.27,0.0,146.27,146.27,146.27,146.27,146.27,0.0,4278255,548560700.0,146.27,ENOXAPARIN SY 150MG/ML 10X1ML,AMPHASTAR PHARMA INC CS,150MG/ML
7.0,19.150000000000002,3.837369354665453e-15,19.15,19.15,19.15,19.15,19.15,0.0,4287959,536302923.0,19.15,NICOTINE GM 2MG 110 SF,MAJOR RUGBY LAB CS,2MG
7.0,37.87,0.0,37.87,37.87,37.87,37.87,37.87,0.0,4284485,68462026005.0,37.87,VERAPAMIL HCL ER TB 240MG 500,GLENMARK PHARMA INC USA CS,240MG
7.0,8.57,0.0,8.57,8.57,8.57,8.57,8.57,0.0,4284477,68462026001.0,8.57,VERAPAMIL HCL ER TB 240MG 100,GLENMARK PHARMA INC USA CS,240MG
7.0,6.670000000000001,9.593423386663633e-16,6.67,6.67,6.67,6.67,6.67,0.0,4282398,68180075601.0,6.67,AMLODIPINE/BENAZ CP 5-10MG 100,LUPIN PHARMA INC CS NCBNET,5-10MG
7.0,807.12,0.0,807.12,807.12,807.12,807.12,807.12,0.0,4279329,169406013.0,807.12,VICTOZA SY 6MG/ML 3X3ML PPN,NOVO NORDISK INC,6MG/ML
7.0,538.07,0.0,538.07,538.07,538.07,538.07,538.07,0.0,4279311,169406012.0,538.07,VICTOZA SY 6MG/ML 2X3ML PPN,NOVO NORDISK INC,6MG/ML
7.0,37.57,0.0,37.57,37.57,37.57,37.57,37.57,0.0,3674520,61703035038.0,37.57,METHOTREXATE MD 25MG/ML 5X2ML,PFIZER INJECTABLE SI,25MG/ML
7.0,16.17,0.0,16.17,16.17,16.17,16.17,16.17,0.0,3674371,832051000.0,16.17,BETHANECHOL TB 5MG 100,UPSHER SMITH LABS LLC CS,5MG
7.0,22.47,0.0,22.47,22.47,22.47,22.47,22.47,0.0,5401427,69238112309.0,22.47,NADOLOL TB 20MG 90,AMNEAL PHARMACEUTICALS LLC CS,20MG
7.0,20.37,0.0,20.37,20.37,20.37,20.37,20.37,0.0,2169480,536430605.0,20.37,FIBER-LAX TB 625MG 500,MAJOR RUGBY LAB CS,625MG
7.0,1.66,0.0,1.66,1.66,1.66,1.66,1.66,0.0,2291243,904791259.0,1.66,IBUPROFEN TB 200MG 100 BRN CPLT,MAJOR PHARMACEUTICALS,200MG
7.0,19.669999999999998,3.837369354665453e-15,19.67,19.67,19.67,19.67,19.67,0.0,2289163,45802004611.0,19.67,GENTAMICIN OI 0.1% 30GM,PADAGIS US LLC RX CS,0.1%
7.0,21.87,0.0,21.87,21.87,21.87,21.87,21.87,0.0,2289148,45802005611.0,21.87,GENTAMICIN CR 0.1% 30GM,PADAGIS US LLC RX CS,0.1%
7.0,3.3500000000000005,4.796711693331816e-16,3.35,3.35,3.35,3.35,3.35,0.0,2268951,904773518.0,3.35,PROSIGHT TB 120,MAJOR PHARMACEUTICALS,NOT AVAILABLE
7.0,15.569999999999997,3.837369354665453e-15,15.57,15.57,15.57,15.57,15.57,0.0,2242279,51672128103.0,15.57,DESONIDE OI 0.05% 60GM,TARO PHARMACEUTICALS USA CS,0.05%
7.0,4.97,0.0,4.97,4.97,4.97,4.97,4.97,0.0,2242261,51672128101.0,4.97,DESONIDE OI 0.05% 15GM,TARO PHARMACEUTICALS USA CS,0.05%
7.0,2.27,0.0,2.27,2.27,2.27,2.27,2.27,0.0,2222545,713026831.0,2.27,TRIPLE ANTIBIOTIC OI 28.4GM,COSETTE PHARMA INC,3.5MG-400U-5000U/GM
7.0,2.57,0.0,2.57,2.57,2.57,2.57,2.57,0.0,2222529,713062231.0,2.57,TRIPLE ANTIBIOTIC PLUS OI 28.4GM,COSETTE PHARMA INC,NOT AVAILABLE
7.0,4.7700000000000005,9.593423386663633e-16,4.77,4.77,4.77,4.77,4.77,0.0,2218386,61314064305.0,4.77,TOBRAMYCIN DR 0.3% 5ML,SANDOZ CS,0.3%
7.0,1.6899999999999997,2.398355846665908e-16,1.69,1.69,1.69,1.69,1.69,0.0,2204881,904773552.0,1.69,PROSIGHT TB 60,MAJOR PHARMACEUTICALS,NOT AVAILABLE
7.0,4.670000000000001,9.593423386663633e-16,4.67,4.67,4.67,4.67,4.67,0.0,2204857,904773445.0,4.67,MICONAZOLE 7 CR 2% 45GM APL,MAJOR PHARMACEUTICALS,2%
7.0,21.669999999999998,3.837369354665453e-15,21.67,21.67,21.67,21.67,21.67,0.0,2202398,121058104.0,21.67,HALOPERIDOL LACT CN 2MG/ML 120ML,PHARMACEUTICAL ASSOC CS,2MG/ML
7.0,51.269999999999996,7.674738709330906e-15,51.27,51.27,51.27,51.27,51.27,0.0,2190817,781207410.0,51.27,TRIAMT/HCTZ CP 37.5-25 1000   AND,SANDOZ CS,37.5-25MG
7.0,8.67,0.0,8.67,8.67,8.67,8.67,8.67,0.0,2190791,781207401.0,8.67,TRIAMT/HCTZ CP 37.5-25MG 100,SANDOZ CS,37.5-25MG
7.0,2.47,0.0,2.47,2.47,2.47,2.47,2.47,0.0,2186997,51672201302.0,2.47,HYDROCORTISONE CR 1% 28.4GM ALOE,OHM LABORATORIES INC GWSA,1%
7.0,29.770000000000003,3.837369354665453e-15,29.77,29.77,29.77,29.77,29.77,0.0,2293504,713022315.0,29.77,FLUOCINOLONE ACET CR 0.01% 15GM,COSETTE PHARMA INC CS,0.01%
7.0,3.59,0.0,3.59,3.59,3.59,3.59,3.59,0.0,2305811,904775127.0,3.59,DRY SKIN CR 16OZ,MAJOR PHARMACEUTICALS,NOT AVAILABLE
7.0,0.92,0.0,0.92,0.92,0.92,0.92,0.92,0.0,2305860,904759160.0,0.92,FERROUS SULF TB 5GR FC GRN 100MJR,MAJOR PHARMACEUTICALS CS,325MG
7.0,10.269999999999998,1.9186846773327266e-15,10.27,10.27,10.27,10.27,10.27,0.0,2353555,93081001.0,10.27,NORTRIPTYLINE CP 10MG 100,TEVA PHARMA CS,10MG
7.0,27.17000000000001,7.674738709330906e-15,27.17,27.17,27.17,27.17,27.17,0.0,2353613,93081301.0,27.17,NORTRIPTYLINE CP 75MG 100,TEVA PHARMA CS,75MG
7.0,89.27,0.0,89.27,89.27,89.27,89.27,89.27,0.0,2353605,93081205.0,89.27,NORTRIPTYLINE CP 50MG 500,TEVA PHARMA CS,50MG
7.0,18.77,0.0,18.77,18.77,18.77,18.77,18.77,0.0,2353597,93081201.0,18.77,NORTRIPTYLINE CP 50MG 100,TEVA PHARMA CS,50MG
7.0,69.47000000000001,1.5349477418661813e-14,69.47,69.47,69.47,69.47,69.47,0.0,2353589,93081105.0,69.47,NORTRIPTYLINE CP 25MG 500,TEVA PHARMA CS,25MG
7.0,14.47,0.0,14.47,14.47,14.47,14.47,14.47,0.0,2353571,93081101.0,14.47,NORTRIPTYLINE CP 25MG 100,TEVA PHARMA CS,25MG
7.0,49.67000000000001,7.674738709330906e-15,49.67,49.67,49.67,49.67,49.67,0.0,2353563,93081005.0,49.67,NORTRIPTYLINE CP 10MG 500,TEVA PHARMA CS,10MG
7.0,0.9800000000000002,2.398355846665908e-16,0.98,0.98,0.98,0.98,0.98,0.0,2343945,904791251.0,0.98,IBUPROFEN TB 200MG 50 BRN CPLT,MAJOR RUGBY LABS,200MG
7.0,9.33,0.0,9.33,9.33,9.33,9.33,9.33,0.0,2305878,904759180.0,9.33,FEROSUL TB 325MG 1000 GREEN,MAJOR PHARMACEUTICALS CS,325MG
7.0,2.41,0.0,2.41,2.41,2.41,2.41,2.41,0.0,2326635,904026252.0,2.41,STRESS FORMULA TB 60,MAJOR PHARMACEUTICALS CS,NOT AVAILABLE
7.0,3.73,0.0,3.73,3.73,3.73,3.73,3.73,0.0,2311900,904772714.0,3.73,ACID GONE ANTACID SS 355ML,MAJOR PHARMACEUTICALS,NOT AVAILABLE
7.0,10.92,0.0,10.92,10.92,10.92,10.92,10.92,0.0,2307023,904027760.0,10.92,VITAMIN E CP 1000U 100,MAJOR PHARMACEUTICALS,450MG (1000U)
7.0,3.43,0.0,3.43,3.43,3.43,3.43,3.43,0.0,2306967,904027746.0,3.43,VITAMIN E CP 450MG 30,MAJOR PHARMACEUTICALS,450MG
7.0,1.7699999999999998,2.398355846665908e-16,1.77,1.77,1.77,1.77,1.77,0.0,2306850,904208560.0,1.77,VITAMIN A GC 3000MCG 100 SFG,MAJOR PHARMACEUTICALS,3000MCG
